Name,Family,Infraorder,Suborder,Order,Taxon Size,Diet,Max MYA,Min MYA,Lifespan (MYA),Early Age,Late Age,Early Period,Late Period,Avialae
Corythosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,2,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Hypacrosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,2,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Lambeosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,3,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Velafrons,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Magnapaulia,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Charonosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Parasaurolophus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,3,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Tlatolophus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Adelolophus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Amurosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Angulomastacator,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Aralosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Jaxartosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,89.8,83.6,6.200000000000003,Coniacian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Kazaklambia,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,89.8,83.6,6.200000000000003,Coniacian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Latirhinus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Nipponosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Olorotitan,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Tsintaosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Barsboldia,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Laiyangosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Rhinorex,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Aquilarhinus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Eotrachodon,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Lapampasaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Malefica,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Yamatosaurus,Hadrosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Bactrosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,72.1,28.400000000000006,Cenomanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Batyrosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Cedrorestes,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Claosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,89.8,72.1,17.700000000000003,Coniacian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Datonglong,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,72.1,28.400000000000006,Cenomanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Eolambia,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,93.9,27.5,Aptian,Cenomanian,Lower Cretaceous,Upper Cretaceous,False
Equijubus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Fukuisaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Fylax,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Gilmoreosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Gobihadros,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,83.6,16.900000000000006,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Gongpoquansaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Gonkoken,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Huehuecanauhtlus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Jeyawati,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Jintasaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Koshisaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Levnesovia,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Morelladon,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Nanningosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,66.0,34.5,Cenomanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Nanyangosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,93.9,72.1,21.80000000000001,Turonian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Penelopognathus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Plesiohadros,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Portellsaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Probactrosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,125.77,100.5,25.269999999999996,Barremian,Albian,Lower Cretaceous,Lower Cretaceous,False
Protohadros,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Ratchasimasaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Shuangmiaosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,106.2,100.5,5.700000000000003,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Sirindhorna,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Tanius,,Ornithopoda,Neornithischia,Ornithischia,2,Herbivore,89.8,72.1,17.700000000000003,Coniacian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Telmatosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Tethyshadros,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Xuwulong,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Yunganglong,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,83.6,16.900000000000006,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Zhanghenglong,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Zuoyunlong,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,83.6,16.900000000000006,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Brighstoneus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Comptonatus,Iguanodontidae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Proa,Unknown,,,,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous,
Siamodon,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Calvarius,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Cumnoria,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Dakotadon,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Delapparentia,Iguanodontidae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Draconyx,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,152.2,146.3,5.899999999999977,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Hippodraco,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Iguanacolossus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,140.6,132.6,8.0,Berriasian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Lanzhousaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Magnamanus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,132.6,121.4,11.199999999999989,Hauterivian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Napaisaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Riabininohadros,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Theiophytalia,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Callovosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic,False
Dryosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,2,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Dysalotosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Elrhazosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Valdosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,154.8,119.5,35.30000000000001,Kimmeridgian,Aptian,Upper Jurassic,Lower Cretaceous,False
Eousdryosaurus,Dryosauridae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,152.2,146.3,5.899999999999977,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Hesperonyx,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Owenodon,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,149.2,139.8,9.399999999999977,Tithonian,Berriasian,Upper Jurassic,Lower Cretaceous,False
Anabisetia,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Atlascopcosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,119.5,109.9,9.599999999999994,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Chakisaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Diluvicursor,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,119.5,109.9,9.599999999999994,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Galleonosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,119.5,109.9,9.599999999999994,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Isasicursor,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Kangnasaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,66.0,34.5,Cenomanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Leaellynasaura,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,119.5,109.9,9.599999999999994,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Macrogryphosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,89.8,86.3,3.5,Coniacian,Coniacian,Upper Cretaceous,Upper Cretaceous,False
Mahuidacursor,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Morrosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Talenkauen,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Tietasaura,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,139.8,125.77,14.030000000000015,Valanginian,Hauterivian,Lower Cretaceous,Lower Cretaceous,False
Trinisaura,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Matheronodon,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Mochlodon,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,3,Herbivore,86.3,66.0,20.299999999999997,Santonian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Pareisactus,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Rhabdodon,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,2,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Transylvanosaurus,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Zalmoxes,Rhabdodontidae,Ornithopoda,Neornithischia,Ornithischia,2,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Fostoria,Unknown,,,,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,
Iani,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Muttaburrasaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,106.2,93.9,12.299999999999997,Albian,Cenomanian,Lower Cretaceous,Upper Cretaceous,False
Craspedodon,,Ceratopsia,Neornithischia,Ornithischia,1,Herbivore,89.8,83.6,6.200000000000003,Coniacian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Lurdusaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,113.0,100.5,12.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Choyrodon,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,109.9,100.5,9.400000000000006,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Convolosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,119.5,113.0,6.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Fulgurotherium,,,Neornithischia,Ornithischia,0,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Iyuku,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Mantellisaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,145.0,119.5,25.5,Berriasian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Osmakasaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,154.8,121.4,33.400000000000006,Kimmeridgian,Barremian,Upper Jurassic,Lower Cretaceous,False
Planicoxa,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Sektensaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Tenontosaurus,,Ornithopoda,Neornithischia,Ornithischia,2,Herbivore,121.4,93.9,27.5,Aptian,Cenomanian,Lower Cretaceous,Upper Cretaceous,False
Yueosaurus,Jeholosauridae,,Neornithischia,Ornithischia,1,Herbivore,113.0,93.9,19.099999999999994,Albian,Cenomanian,Lower Cretaceous,Upper Cretaceous,False
Thescelosaurus,Thescelosauridae,,Neornithischia,Ornithischia,4,Herbivore,93.9,66.0,27.900000000000006,Turonian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Ampelognathus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Burianosaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Changchunsaurus,Thescelosauridae,,Neornithischia,Ornithischia,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Changmiania,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Gideonmantellia,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Nanosaurus,Nanosauridae,,Neornithischia,Ornithischia,1,Herbivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic,False
Qantassaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,119.5,113.0,6.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Weewarrasaurus,,Ornithopoda,Neornithischia,Ornithischia,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Stegouros,,Ankylosauria,Thyreophora,Ornithischia,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Akainacephalus,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Ziapelta,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Anodontosaurus,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,2,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Dyoplosaurus,Ankylosauridae,Ankylosauria,Thyreophora,Ornithischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
