"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","container_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","type_taxon","taxon_size","extant_size","firstapp_max_ma","firstapp_min_ma","lastapp_max_ma","lastapp_min_ma","early_interval","late_interval","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","image_no"
"52933","52933","txn","","family","Pteranodontidae","","52933","family","Pteranodontidae","52940","","7807","extinct","14","Chordata","Reptilia","Pterosauria","Pteranodontidae","","","13","0","119.5","113","72.1","66","Aptian","Maastrichtian","marine","","actively mobile","volant","","piscivore","","","","1944"
"174001","174001","txn","","genus","Dawndraco","","174001","genus","Dawndraco","52933","","34548","extinct","2","Chordata","Reptilia","Pterosauria","Pteranodontidae","Dawndraco","Dawndraco kanzai","2","0","89.8","83.6","89.8","83.6","Coniacian","Santonian","marine","","actively mobile","volant","","piscivore","","","","1944"
"174002","174002","txn","","species","Dawndraco kanzai","","174002","species","Dawndraco kanzai","174001","","34548","extinct","1","Chordata","Reptilia","Pterosauria","Pteranodontidae","Dawndraco","","1","0","89.8","83.6","89.8","83.6","Coniacian","Santonian","marine","","actively mobile","volant","","piscivore","","","","1944"
"173998","173998","txn","","genus","Geosternbergia","","173998","genus","Geosternbergia","52933","","34548","extinct","2","Chordata","Reptilia","Pterosauria","Pteranodontidae","Geosternbergia","","2","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1944"
"174000","174000","txn","","species","Geosternbergia maiseyi","","174000","species","Geosternbergia maiseyi","173998","","34548","extinct","1","Chordata","Reptilia","Pterosauria","Pteranodontidae","Geosternbergia","","1","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1944"
"38498","38498","txn","","genus","Santanadactylus","","38498","genus","Santanadactylus","52933","","32253","extinct","4","Chordata","Reptilia","Pterosauria","Pteranodontidae","Santanadactylus","Santanadactylus brasilensis","3","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1944"
"164372","164372","txn","","species","Santanadactylus brasilensis","","164372","species","Santanadactylus brasilensis","38498","","32253","extinct","1","Chordata","Reptilia","Pterosauria","Pteranodontidae","Santanadactylus","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1944"
"164411","164411","txn","","species","Santanadactylus spixi","","164411","species","Santanadactylus spixi","38498","","32256","extinct","1","Chordata","Reptilia","Pterosauria","Pteranodontidae","Santanadactylus","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1944"
"371114","371114","txn","","genus","Tethydraco","","371114","genus","Tethydraco","52933","","65819","extinct","2","Chordata","Reptilia","Pterosauria","Pteranodontidae","Tethydraco","Tethydraco regalis","2","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1944"
"371115","371115","txn","","species","Tethydraco regalis","","371115","species","Tethydraco regalis","371114","","65819","extinct","1","Chordata","Reptilia","Pterosauria","Pteranodontidae","Tethydraco","","1","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1944"
"140492","140492","txn","","genus","Volgadraco","","140492","genus","Volgadraco","52933","","29086","extinct","4","Chordata","Reptilia","Pterosauria","Pteranodontidae","Volgadraco","Volgadraco bogolubovi","2","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1944"
"140493","140493","txn","","species","Volgadraco bogolubovi","","140493","species","Volgadraco bogolubovi","140492","","29086","extinct","2","Chordata","Reptilia","Pterosauria","Pteranodontidae","Volgadraco","","1","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1944"
"NF15","","txn","","family","","","","","","","52940","","","52","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"378438","378438","txn","","genus","Alamodactylus","","378438","genus","Alamodactylus","52940","NF15","67236","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Alamodactylus","","2","0","89.8","86.3","89.8","86.3","Coniacian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"378439","378439","txn","","species","Alamodactylus byrdi","","378439","species","Alamodactylus byrdi","378438","","67236","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Alamodactylus","","1","0","89.8","86.3","89.8","86.3","Coniacian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"38502","38502","txn","","genus","Pteranodon","","38502","genus","Pteranodon","52940","NF15","7807","extinct","50","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Pteranodon","","6","0","89.8","83.6","83.6","72.1","Coniacian","Campanian","marine","","actively mobile","volant","","piscivore","","","","1944"
"52932","52932","txn","","species","Pteranodon longiceps","","52932","species","Pteranodon longiceps","38502","","7807","extinct","23","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Pteranodon","","1","0","86.3","83.6","83.6","72.1","Santonian","Campanian","marine","","actively mobile","volant","","piscivore","","","","1944"
"161805","161805","txn","","species","Pteranodon sternbergi","","161805","species","Pteranodon sternbergi","38502","","31603","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Pteranodon","","1","0","89.8","83.6","89.8","83.6","Coniacian","Santonian","marine","","actively mobile","volant","","piscivore","","","","1944"
"103983","103983","txn","","superfamily","Archaeopterodactyloidea","","103983","superfamily","Archaeopterodactyloidea","38479","","24664","extinct","8","Chordata","Reptilia","Pterosauria","","","","11","0","149.2","145","125.77","119.5","Tithonian","Aptian","marine","","actively mobile","volant","","piscivore","","","","2065"
"165050","165050","txn","","unranked clade","Boreopteridae","","165050","unranked clade","Boreopteridae","103983","","32340","extinct","8","Chordata","Reptilia","Pterosauria","Boreopteridae","","","10","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","1525"
"NF16","","txn","","family","","","","","","","165050","","","8","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"233487","233487","txn","","subfamily","Moganopterinae","","233487","subfamily","Moganopterinae","165050","NF16","41374","extinct","2","Chordata","Reptilia","Pterosauria","Boreopteridae","","Moganopterus","3","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","1525"
"233484","233484","txn","","genus","Moganopterus","","233484","genus","Moganopterus","233487","","41374","extinct","2","Chordata","Reptilia","Pterosauria","Boreopteridae","Moganopterus","","2","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","1525"
"233485","233485","txn","","species","Moganopterus zhuiana","","233485","species","Moganopterus zhuiana","233484","","41374","extinct","1","Chordata","Reptilia","Pterosauria","Boreopteridae","Moganopterus","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","1525"
"138745","138745","txn","","genus","Boreopterus","","138745","genus","Boreopterus","165050","NF16","31326","extinct","4","Chordata","Reptilia","Pterosauria","Boreopteridae","Boreopterus","","3","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","""filter feeder""","1525"
"138761","138761","txn","","species","Boreopterus cuiae","","138761","species","Boreopterus cuiae","138745","","31326","extinct","1","Chordata","Reptilia","Pterosauria","Boreopteridae","Boreopterus","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","1525"
"312947","312947","txn","","species","Boreopterus giganticus","","312947","species","Boreopterus giganticus","138745","","54101","extinct","1","Chordata","Reptilia","Pterosauria","Boreopteridae","Boreopterus","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","1525"
"165048","165048","txn","","genus","Zhenyuanopterus","","165048","genus","Zhenyuanopterus","165050","NF16","32340","extinct","2","Chordata","Reptilia","Pterosauria","Boreopteridae","Zhenyuanopterus","","2","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","1525"
"165049","165049","txn","","species","Zhenyuanopterus longirostris","","165049","species","Zhenyuanopterus longirostris","165048","","32340","extinct","1","Chordata","Reptilia","Pterosauria","Boreopteridae","Zhenyuanopterus","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","1525"
"96510","96510","txn","","superfamily","Azhdarchoidea","","96510","superfamily","Azhdarchoidea","38479","","23567","extinct","166","Chordata","Reptilia","Pterosauria","","","","135","0","152.2","149.2","72.1","66","Kimmeridgian","Maastrichtian","marine","","actively mobile","volant","","piscivore","","","","2065"
"149369","149369","txn","","unranked clade","Neoazhdarchia","","149369","unranked clade","Neoazhdarchia","96510","","30121","extinct","56","Chordata","Reptilia","Pterosauria","","","","51","0","149.2","145","100.5","93.9","Tithonian","Cenomanian","marine","","actively mobile","volant","","piscivore","","","","693"
"96506","96506","txn","","superfamily","Tapejaroidea","","96506","superfamily","Tapejaroidea","149369","","23567","extinct","44","Chordata","Reptilia","Pterosauria","","","","39","0","149.2","145","100.5","93.9","Tithonian","Cenomanian","marine","","actively mobile","volant","","piscivore","","","","693"
"95398","95398","txn","","family","Tapejaridae","","95398","family","Tapejaridae","96506","","23370","extinct","36","Chordata","Reptilia","Pterosauria","Tapejaridae","","","31","0","125.77","121.4","100.5","93.9","Barremian","Cenomanian","marine","","actively mobile","volant","","frugivore","","","","759"
"174749","174749","txn","","unranked clade","Chaoyangopterinae","","174749","unranked clade","Chaoyangopterinae","95398","","34733","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","","","3","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"NF17","","txn","","family","","","","","","","174749","","","2","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"138751","138751","txn","","genus","Jidapterus","","138751","genus","Jidapterus","174749","NF17","31367","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","Jidapterus","","2","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"159371","159371","txn","","species","Jidapterus edentus","","159371","species","Jidapterus edentus","138751","","31367","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Jidapterus","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"163701","163701","txn","","subfamily","Tapejarinae","","163701","subfamily","Tapejarinae","95398","","32117","extinct","6","Chordata","Reptilia","Pterosauria","Tapejaridae","","Tapejara","7","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"376124","376124","txn","","genus","Aymberedactylus","","376124","genus","Aymberedactylus","163701","","63770","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","Aymberedactylus","","2","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"376125","376125","txn","","species","Aymberedactylus cearensis","","376125","species","Aymberedactylus cearensis","376124","","63770","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Aymberedactylus","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"302537","302537","txn","","genus","Caiuajara","","302537","genus","Caiuajara","163701","","52235","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","Caiuajara","Caiuajara dobruskii","2","0","121.4","72.1","121.4","72.1","Aptian","Campanian","marine","","actively mobile","volant","","frugivore","","","","759"
"302538","302538","txn","","species","Caiuajara dobruskii","","302538","species","Caiuajara dobruskii","302537","","52235","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Caiuajara","","1","0","121.4","72.1","121.4","72.1","Aptian","Campanian","marine","","actively mobile","volant","","frugivore","","","","759"
"278899","278899","txn","","genus","Caupedactylus","","278899","genus","Caupedactylus","163701","","48270","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","Caupedactylus","Caupedactylus ybaka","2","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"278901","278901","txn","","species","Caupedactylus ybaka","","278901","species","Caupedactylus ybaka","278899","","48270","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Caupedactylus","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"163704","163704","txn","","subfamily","Thalassodrominae","","163704","subfamily","Thalassodrominae","95398","","32117","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","","","3","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"454211","454211","txn","","genus","Kariridraco","","454211","genus","Kariridraco","163704","","81184","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","Kariridraco","Kariridraco dianae","2","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"454212","454212","txn","","species","Kariridraco dianae","","454212","species","Kariridraco dianae","454211","","81184","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Kariridraco","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"414549","414549","txn","","genus","Afrotapejara","","414549","genus","Afrotapejara","95398","","72064","extinct","4","Chordata","Reptilia","Pterosauria","Tapejaridae","Afrotapejara","Afrotapejara zouhri","2","0","106.2","93.9","100.5","93.9","Albian","Cenomanian","marine","","actively mobile","volant","","frugivore","","","","759"
"414550","414550","txn","","species","Afrotapejara zouhri","","414550","species","Afrotapejara zouhri","414549","","72064","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","Afrotapejara","","1","0","106.2","93.9","100.5","93.9","Albian","Cenomanian","marine","","actively mobile","volant","","frugivore","","","","759"
"138755","138755","txn","","genus","Huaxiapterus","","138755","genus","Huaxiapterus","95398","","31365","extinct","6","Chordata","Reptilia","Pterosauria","Tapejaridae","Huaxiapterus","","4","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"153804","153804","txn","","species","Huaxiapterus benxiensis","","153804","species","Huaxiapterus benxiensis","138755","","30686","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Huaxiapterus","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"153806","153806","txn","","species","Huaxiapterus corollatus","","153806","species","Huaxiapterus corollatus","138755","","31366","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Huaxiapterus","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"153805","153805","txn","","species","Huaxiapterus jii","","153805","species","Huaxiapterus jii","138755","","31365","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Huaxiapterus","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"138747","138747","txn","","genus","Sinopterus","","138747","genus","Sinopterus","95398","","31347","extinct","6","Chordata","Reptilia","Pterosauria","Tapejaridae","Sinopterus","","3","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","frugivore, piscivore","","","","759"
"138765","138765","txn","","species","Sinopterus dongi","","138765","species","Sinopterus dongi","138747","","31347","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","Sinopterus","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","frugivore, piscivore","","","","759"
"138766","138766","txn","","species","Sinopterus gui","","138766","species","Sinopterus gui","138747","","31354","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Sinopterus","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","frugivore, piscivore","","","","759"
"95399","95399","txn","","genus","Tapejara","","95399","genus","Tapejara","95398","","23370","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","Tapejara","","2","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"95400","95400","txn","","species","Tapejara wellnhoferi","","95400","species","Tapejara wellnhoferi","95399","","23370","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Tapejara","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","759"
"163702","163702","txn","","genus","Tupandactylus","","163702","genus","Tupandactylus","95398","","32117","extinct","6","Chordata","Reptilia","Pterosauria","Tapejaridae","Tupandactylus","","3","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","1317"
"156665","163703","txn","","species","Tupandactylus imperator","","156665","species","Tupandactylus imperator","163702","","32111","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","Tupandactylus","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","1317"
"163700","294089","txn","","species","Tupandactylus navigans","","163700","species","Tupandactylus navigans","163702","","32116","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Tupandactylus","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","frugivore","","","","1317"
"452553","452553","txn","","genus","Wightia","","452553","genus","Wightia","95398","","80131","extinct","2","Chordata","Reptilia","Pterosauria","Tapejaridae","Wightia","","2","0","125.77","121.4","125.77","121.4","Barremian","","marine","","actively mobile","volant","","frugivore","","","","759"
"452554","452554","txn","","species","Wightia declivirostris","","452554","species","Wightia declivirostris","452553","","80131","extinct","1","Chordata","Reptilia","Pterosauria","Tapejaridae","Wightia","","1","0","125.77","121.4","125.77","121.4","Barremian","","marine","","actively mobile","volant","","frugivore","","","","759"
"164543","492596","txn","","family","Thalassodromidae","","164543","family","Thalassodromidae","96506","","32117","extinct","8","Chordata","Reptilia","Pterosauria","Thalassodromidae","","","7","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","24"
"134889","134889","txn","","genus","Thalassodromeus","","134889","genus","Thalassodromeus","164543","","28368","extinct","2","Chordata","Reptilia","Pterosauria","Thalassodromidae","Thalassodromeus","","2","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","769"
"134890","134890","txn","","species","Thalassodromeus sethi","","134890","species","Thalassodromeus sethi","134889","","28368","extinct","1","Chordata","Reptilia","Pterosauria","Thalassodromidae","Thalassodromeus","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","769"
"95396","95396","txn","","genus","Tupuxuara","","95396","genus","Tupuxuara","164543","","7670","extinct","6","Chordata","Reptilia","Pterosauria","Thalassodromidae","Tupuxuara","Tupuxuara longicristatus","4","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","24"
"164542","164542","txn","","species","Tupuxuara deliradamus","","164542","species","Tupuxuara deliradamus","95396","","32272","extinct","1","Chordata","Reptilia","Pterosauria","Thalassodromidae","Tupuxuara","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","24"
"156664","156664","txn","","species","Tupuxuara leonardii","","156664","species","Tupuxuara leonardii","95396","","32263","extinct","1","Chordata","Reptilia","Pterosauria","Thalassodromidae","Tupuxuara","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","23"
"95397","95397","txn","","species","Tupuxuara longicristatus","","95397","species","Tupuxuara longicristatus","95396","","7670","extinct","1","Chordata","Reptilia","Pterosauria","Thalassodromidae","Tupuxuara","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","24"
"157953","157953","txn","","family","Chaoyangopteridae","","157953","family","Chaoyangopteridae","149369","","31226","extinct","8","Chordata","Reptilia","Pterosauria","Chaoyangopteridae","","","7","0","121.4","113","100.5","93.9","Aptian","Cenomanian","marine","","actively mobile","volant","","piscivore","","","","767"
"426087","426087","txn","","genus","Apatorhamphus","","426087","genus","Apatorhamphus","157953","","73819","extinct","4","Chordata","Reptilia","Pterosauria","Chaoyangopteridae","Apatorhamphus","Apatorhamphus gyrostega","2","0","106.2","93.9","100.5","93.9","Albian","Cenomanian","marine","","actively mobile","volant","","piscivore","","","","767"
"426088","426088","txn","","species","Apatorhamphus gyrostega","","426088","species","Apatorhamphus gyrostega","426087","","73819","extinct","2","Chordata","Reptilia","Pterosauria","Chaoyangopteridae","Apatorhamphus","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","767"
"163710","163710","txn","","genus","Lacusovagus","","163710","genus","Lacusovagus","157953","","32119","extinct","2","Chordata","Reptilia","Pterosauria","Chaoyangopteridae","Lacusovagus","Lacusovagus magnificens","2","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","767"
"163711","163711","txn","","species","Lacusovagus magnificens","","163711","species","Lacusovagus magnificens","163710","","32119","extinct","1","Chordata","Reptilia","Pterosauria","Chaoyangopteridae","Lacusovagus","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","767"
"157951","157951","txn","","genus","Shenzhoupterus","","157951","genus","Shenzhoupterus","157953","","31226","extinct","2","Chordata","Reptilia","Pterosauria","Chaoyangopteridae","Shenzhoupterus","","2","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","767"
"157952","157952","txn","","species","Shenzhoupterus chaoyangensis","","157952","species","Shenzhoupterus chaoyangensis","157951","","31226","extinct","1","Chordata","Reptilia","Pterosauria","Chaoyangopteridae","Shenzhoupterus","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","767"
"NF18","","txn","","family","","","","","","","149369","","","4","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"378436","378436","txn","","genus","Radiodactylus","","378436","genus","Radiodactylus","149369","NF18","67236","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Radiodactylus","","2","0","113","109.9","113","109.9","Albian","","marine","","actively mobile","volant","","piscivore","","","","693"
"378437","378437","txn","","species","Radiodactylus langstoni","","378437","species","Radiodactylus langstoni","378436","","67236","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Radiodactylus","","1","0","113","109.9","113","109.9","Albian","","marine","","actively mobile","volant","","piscivore","","","","693"
"363919","363919","txn","","genus","Xericeps","","363919","genus","Xericeps","149369","NF18","64004","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Xericeps","Xericeps curvirostris","2","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","693"
"363920","363920","txn","","species","Xericeps curvirostris","","363920","species","Xericeps curvirostris","363919","","64004","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Xericeps","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","693"
"401470","401470","txn","","unranked clade","Tapejaromorpha","","401470","unranked clade","Tapejaromorpha","96510","","50989","extinct","2","Chordata","Reptilia","Pterosauria","","","","3","0","121.4","72.1","121.4","72.1","Aptian","Campanian","marine","","actively mobile","volant","","piscivore","","","","2065"
"NF19","","txn","","family","","","","","","","401470","","","2","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"401468","401468","txn","","genus","Keresdrakon","","401468","genus","Keresdrakon","401470","NF19","71269","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Keresdrakon","","2","0","121.4","72.1","121.4","72.1","Aptian","Campanian","marine","","actively mobile","volant","","piscivore","","","","2065"
"401469","401469","txn","","species","Keresdrakon vilsoni","","401469","species","Keresdrakon vilsoni","401468","","71269","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Keresdrakon","","1","0","121.4","72.1","121.4","72.1","Aptian","Campanian","marine","","actively mobile","volant","","piscivore","","","","2065"
"81005","81005","txn","","family","Azhdarchidae","","81005","family","Azhdarchidae","96510","","15617","extinct","62","Chordata","Reptilia","Pterosauria","Azhdarchidae","","","49","0","149.2","146.3","72.1","66","Tithonian","Maastrichtian","marine","","actively mobile","volant","","piscivore","","","","1536"
"455535","455535","txn","","subfamily","Quetzalcoatlinae","","455535","subfamily","Quetzalcoatlinae","81005","","81565","extinct","12","Chordata","Reptilia","Pterosauria","Azhdarchidae","","","8","0","89.8","83.6","72.1","66","Coniacian","Maastrichtian","marine","","actively mobile","volant","","piscivore","","","","1536"
"38504","38504","txn","","genus","Quetzalcoatlus","","38504","genus","Quetzalcoatlus","455535","","31084","extinct","8","Chordata","Reptilia","Pterosauria","Azhdarchidae","Quetzalcoatlus","Quetzalcoatlus northropi","3","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","fast-moving","volant","well-developed","carnivore","","","","1536"
"472029","472029","txn","","species","Quetzalcoatlus lawsoni","","472029","species","Quetzalcoatlus lawsoni","38504","","84754","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Quetzalcoatlus","","1","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","fast-moving","volant","well-developed","carnivore","","","","1536"
"133904","133904","txn","","species","Quetzalcoatlus northropi","","133904","species","Quetzalcoatlus northropi","38504","","31084","extinct","3","Chordata","Reptilia","Pterosauria","Azhdarchidae","Quetzalcoatlus","","1","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","fast-moving","volant","well-developed","carnivore","","","","1536"
"455534","455534","txn","","genus","Thanatosdrakon","","455534","genus","Thanatosdrakon","455535","","81565","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Thanatosdrakon","Thanatosdrakon amaru","2","0","89.8","83.6","89.8","83.6","Coniacian","Santonian","marine","","actively mobile","volant","","piscivore","","","","1536"
"455536","455536","txn","","species","Thanatosdrakon amaru","","455536","species","Thanatosdrakon amaru","455534","","81565","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Thanatosdrakon","","1","0","89.8","83.6","89.8","83.6","Coniacian","Santonian","marine","","actively mobile","volant","","piscivore","","","","1536"
"472030","472030","txn","","genus","Wellnhopterus","","472030","genus","Wellnhopterus","455535","","84754","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Wellnhopterus","Wellnhopterus brevirostris","2","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"472031","472031","txn","","species","Wellnhopterus brevirostris","","472031","species","Wellnhopterus brevirostris","472030","","84754","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Wellnhopterus","","1","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"249578","249578","txn","","genus","Aerotitan","","249578","genus","Aerotitan","81005","","43415","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Aerotitan","Aerotitan sudamericanus","2","0","83.6","66","83.6","66","Campanian","Maastrichtian","marine","","actively mobile","volant","","piscivore","","","","1536"
"249579","249579","txn","","species","Aerotitan sudamericanus","","249579","species","Aerotitan sudamericanus","249578","","43415","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Aerotitan","","1","0","83.6","66","83.6","66","Campanian","Maastrichtian","marine","","actively mobile","volant","","piscivore","","","","1536"
