"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","container_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","type_taxon","taxon_size","extant_size","firstapp_max_ma","firstapp_min_ma","lastapp_max_ma","lastapp_min_ma","early_interval","late_interval","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","image_no"
"439824","439824","txn","","species","Portellsaurus sosbaynati","","439824","species","Portellsaurus sosbaynati","439823","","77369","extinct","1","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Portellsaurus","","1","0","125.77","121.4","125.77","121.4","Barremian","","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"38752","38752","txn","","genus","Probactrosaurus","","38752","genus","Probactrosaurus","52811","NF18","14382","extinct","4","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Probactrosaurus","","2","0","125.77","100.5","125.77","100.5","Barremian","Albian","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"52878","52878","txn","","species","Probactrosaurus gobiensis","","52878","species","Probactrosaurus gobiensis","38752","","14382","extinct","2","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Probactrosaurus","","1","0","125.77","100.5","125.77","100.5","Barremian","Albian","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"64526","64526","txn","","genus","Protohadros","","64526","genus","Protohadros","52811","NF18","6977","extinct","4","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Protohadros","Protohadros byrdi","2","0","100.5","93.9","100.5","93.9","Cenomanian","","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"64527","64527","txn","","species","Protohadros byrdi","","64527","species","Protohadros byrdi","64526","","6977","extinct","2","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Protohadros","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"243348","243348","txn","","genus","Ratchasimasaurus","","243348","genus","Ratchasimasaurus","52811","NF18","42506","extinct","2","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Ratchasimasaurus","","2","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"243349","243349","txn","","species","Ratchasimasaurus suranareae","","243349","species","Ratchasimasaurus suranareae","243348","","42506","extinct","1","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Ratchasimasaurus","","1","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"84661","84661","txn","","genus","Shuangmiaosaurus","","84661","genus","Shuangmiaosaurus","52811","NF18","18460","extinct","2","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Shuangmiaosaurus","","2","0","106.2","100.5","106.2","100.5","Albian","","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"84662","84662","txn","","species","Shuangmiaosaurus gilmorei","","84662","species","Shuangmiaosaurus gilmorei","84661","","18460","extinct","1","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Shuangmiaosaurus","","1","0","106.2","100.5","106.2","100.5","Albian","","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"372268","372268","txn","","genus","Sirindhorna","","372268","genus","Sirindhorna","52811","NF18","66091","extinct","2","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Sirindhorna","","2","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"372269","372269","txn","","species","Sirindhorna khoratensis","","372269","species","Sirindhorna khoratensis","372268","","66091","extinct","1","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Sirindhorna","","1","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"38777","38777","txn","","genus","Tanius","","38777","genus","Tanius","52811","NF18","18021","extinct","8","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Tanius","","3","0","89.8","83.6","83.6","72.1","Coniacian","Campanian","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"65688","65688","txn","","species","Tanius chingkankouensis","","65688","species","Tanius chingkankouensis","38777","","14891","extinct","1","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Tanius","","1","0","83.6","72.1","83.6","72.1","Campanian","","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"53379","53379","txn","","species","Tanius sinensis","","53379","species","Tanius sinensis","38777","","18021","extinct","3","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Tanius","","1","0","89.8","83.6","83.6","72.1","Coniacian","Campanian","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
"64068","64068","txn","","genus","Telmatosaurus","","64068","genus","Telmatosaurus","52811","NF18","13856","extinct","16","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Telmatosaurus","","2","0","83.6","66","72.1","66","Campanian","Maastrichtian","terrestrial","","actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","583"
