Name,Family,Infraorder,Suborder,Order,Taxon Size,Diet,Max MYA,Min MYA,Early Age,Late Age,Early Period,Late Period
Shixinggia,Oviraptoridae,Tetanurae,Therapoda,Saurischia,1,Omnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Gobiraptor,Oviraptoridae,Tetanurae,Therapoda,Saurischia,1,Omnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Luoyanggia,Oviraptoridae,Tetanurae,Therapoda,Saurischia,1,Omnivore,121.4,100.5,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Nankangia,Oviraptoridae,Tetanurae,Therapoda,Saurischia,1,Omnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Oviraptor,Oviraptoridae,Tetanurae,Therapoda,Saurischia,1,Omnivore,89.8,72.1,Coniacian,Campanian,Upper Cretaceous,Upper Cretaceous
Yulong,Oviraptoridae,Tetanurae,Therapoda,Saurischia,1,Omnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Avimimus,,,,,2,Omnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Caudipteryx,,,,,2,Omnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Incisivosaurus,,,,,1,Omnivore,125.77,100.5,Barremian,Albian,Lower Cretaceous,Lower Cretaceous
Ningyuansaurus,,,,,1,Omnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Protarchaeopteryx,,,,,1,Omnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Saurexallopus,,,,,3,Omnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Ambopteryx,Scansoriopterygidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,161.5,145,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic
Scansoriopteryx,Scansoriopterygidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Yi,Scansoriopterygidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,165.3,154.8,Callovian,Oxfordian,Middle Jurassic,Upper Jurassic
Migmanychion,,,,,1,Carnivore,121.4,119.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Yixianosaurus,,,,,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Deinocheirus,Deinocheiridae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",100.5,66,Cenomanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Garudimimus,Deinocheiridae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",100.5,83.6,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous
Harpymimus,Deinocheiridae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",109.9,100.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Paraxenisaurus,Deinocheiridae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Tyrannomimus,Deinocheiridae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Lepidocheirosaurus,Nqwebasauridae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",168.2,145,Bathonian,Tithonian,Middle Jurassic,Upper Jurassic
Aepyornithomimus,Ornithomimidae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Anserimimus,Ornithomimidae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Archaeornithomimus,Ornithomimidae,Tetanurae,Therapoda,Saurischia,2,"Herbivore, omnivore",93.9,72.1,Turonian,Campanian,Upper Cretaceous,Upper Cretaceous
Dromiceiomimus,Ornithomimidae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Gallimimus,Ornithomimidae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",93.9,66,Turonian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Ornithomimus,Ornithomimidae,Tetanurae,Therapoda,Saurischia,4,"Herbivore, omnivore",83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Qiupalong,Ornithomimidae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Rativates,Ornithomimidae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Sinornithomimus,Ornithomimidae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",93.9,89.8,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Struthiomimus,Ornithomimidae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Tototlmimus,Ornithomimidae,Tetanurae,Therapoda,Saurischia,1,"Herbivore, omnivore",83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Afromimus,,,,,1,"Herbivore, omnivore",113,100.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Arkansaurus,,,,,1,"Herbivore, omnivore",113,100.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Aviatyrannis,,,,,1,"Herbivore, omnivore",154.8,149.2,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Beishanlong,,,,,1,"Herbivore, omnivore",121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Hexing,,,,,1,"Herbivore, omnivore",125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Kinnareemimus,,,,,1,"Herbivore, omnivore",125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Nqwebasaurus,,,,,1,"Herbivore, omnivore",145,132.6,Berriasian,Valanginian,Lower Cretaceous,Lower Cretaceous
Pelecanimimus,,,,,1,"Herbivore, omnivore",125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Shenzhousaurus,,,,,1,"Herbivore, omnivore",125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Enigmosaurus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,1,Herbivore,100.5,83.6,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous
Erliansaurus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,1,Herbivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Eshanosaurus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,1,Herbivore,201.4,199.5,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic
Nanshiungosaurus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,2,Herbivore,113,66,Albian,Maastrichtian,Lower Cretaceous,Upper Cretaceous
Neimongosaurus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,1,Herbivore,86.3,72.1,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Nothronychus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,2,Herbivore,93.9,89.8,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Paralitherizinosaurus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,1,Herbivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Segnosaurus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,1,Herbivore,100.5,83.6,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous
Suzhousaurus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,1,Herbivore,121.4,109.9,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Therizinosaurus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,1,Herbivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Tiantaisaurus,Therizinosauridae,Tetanurae,Therapoda,Saurischia,1,Herbivore,106.2,100.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Alxasaurus,,,,,1,Herbivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Beipiaosaurus,,,,,1,Herbivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Martharaptor,,,,,1,Herbivore,139.8,132.6,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous
Erlikosaurus,,,,,1,Carnivore,100.5,83.6,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous
Falcarius,,,,,1,Carnivore,145,132.6,Berriasian,Valanginian,Lower Cretaceous,Lower Cretaceous
Fukuivenator,,,,,1,Carnivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Jianchangosaurus,,,,,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Lingyuanosaurus,,,,,1,Carnivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Aerosteon,Megaraptoridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Australovenator,Megaraptoridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,119.5,89.8,Aptian,Turonian,Lower Cretaceous,Upper Cretaceous
Maip,Megaraptoridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Megaraptor,Megaraptoridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,93.9,86.3,Turonian,Coniacian,Upper Cretaceous,Upper Cretaceous
Murusraptor,Megaraptoridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,89.8,86.3,Coniacian,Coniacian,Upper Cretaceous,Upper Cretaceous
Orkoraptor,Megaraptoridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Tratayenia,Megaraptoridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,86.3,83.6,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Aoniraptor,,,,,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Phuwiangvenator,,,,,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Siats,,,,,1,Carnivore,100.5,93.9,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Vayuraptor,,,,,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Albinykus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,86.3,72.1,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Ceratonykus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Dzharaonyx,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,93.9,89.8,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Jaculinykus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Khulsanurus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Linhenykus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Mononykus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Ondogurvel,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Parvicursor,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Shuvuuia,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Xixianykus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,89.8,83.6,Coniacian,Santonian,Upper Cretaceous,Upper Cretaceous
Achillesaurus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,86.3,83.6,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Albertonykus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Alnashetri,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,100.5,93.9,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Alvarezsaurus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,86.3,83.6,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Elopteryx,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Trierarchuncus,Alvarezsauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Bannykus,,,,,1,Carnivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Bonapartenykus,,,,,1,Carnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Haplocheirus,,,,,1,Carnivore,161.5,154.8,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic
Nemegtonykus,,,,,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Patagonykus,,,,,1,Carnivore,93.9,86.3,Turonian,Coniacian,Upper Cretaceous,Upper Cretaceous
Qiupanykus,,,,,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Tugulusaurus,,,,,1,Carnivore,119.5,100.5,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Xiyunykus,,,,,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Aorun,,,,,1,Carnivore,165.3,161.5,Callovian,Callovian,Middle Jurassic,Middle Jurassic
Shishugounykus,,,,,1,Carnivore,161.5,154.8,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic
Guanlong,Proceratosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,161.5,154.8,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic
Kileskus,Proceratosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,168.2,165.3,Bathonian,Bathonian,Middle Jurassic,Middle Jurassic
Proceratosaurus,Proceratosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,168.2,165.3,Bathonian,Bathonian,Middle Jurassic,Middle Jurassic
Sinotyrannus,Proceratosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Yutyrannus,Proceratosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Daspletosaurus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,3,Carnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Thanatotheristes,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Alioramus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,2,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Asiatyrannus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Dynamoterror,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Lythronax,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Nanuqsaurus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Teratophoneus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Tyrannosaurus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,2,Carnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Zhuchengtyrannus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Albertosaurus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,86.3,66,Santonian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Gorgosaurus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Tarbosaurus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,89.8,66,Coniacian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Yezosaurus,Tyrannosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,86.3,72.1,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Alectrosaurus,,,,,1,Carnivore,100.5,72.1,Cenomanian,Campanian,Upper Cretaceous,Upper Cretaceous
Appalachiosaurus,,,,,1,Carnivore,86.3,66,Santonian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Bagaraatan,,,,,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Bistahieversor,,,,,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Calamosaurus,,,,,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Dilong,,,,,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Dryptosaurus,,,,,1,Carnivore,113,66,Albian,Maastrichtian,Lower Cretaceous,Upper Cretaceous
Eotyrannus,,,,,1,Carnivore,132.6,121.4,Hauterivian,Barremian,Lower Cretaceous,Lower Cretaceous
Gualicho,,,,,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Jinbeisaurus,,,,,1,Carnivore,100.5,72.1,Cenomanian,Campanian,Upper Cretaceous,Upper Cretaceous
Juratyrant,,,,,1,Carnivore,146.3,145,Tithonian,Tithonian,Upper Jurassic,Upper Jurassic
Labocania,,,,,1,Carnivore,86.3,72.1,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Moros,,,,,1,Carnivore,100.5,93.9,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Raptorex,,,,,1,Carnivore,125.77,66,Barremian,Maastrichtian,Lower Cretaceous,Upper Cretaceous
Santanaraptor,,,,,1,Carnivore,119.5,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Stokesosaurus,,,,,1,Carnivore,154.8,145,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Suskityrannus,,,,,1,Carnivore,93.9,89.8,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Teihivenator,,,,,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Timimus,,,,,1,Carnivore,113,109.9,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Timurlengia,,,,,1,Carnivore,93.9,89.8,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Xiongguanlong,,,,,1,Carnivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Aniksosaurus,Compsognathidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Aristosuchus,Compsognathidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Compsognathus,Compsognathidae,Tetanurae,Therapoda,Saurischia,1,"Carnivore, insectivore",154.8,146.3,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Huaxiagnathus,Compsognathidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Mirischia,Compsognathidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,119.5,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Ornitholestes,Compsognathidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,157.9,145,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic
Scipionyx,Compsognathidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,113,109.9,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Sinocalliopteryx,Compsognathidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Xunmenglong,Compsognathidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,132.6,125.77,Hauterivian,Hauterivian,Lower Cretaceous,Lower Cretaceous
Aratasaurus,,,,,1,Carnivore,113,109.9,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Bicentenaria,,,,,1,Carnivore,100.5,93.9,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Brasileosaurus,,,,,1,Carnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Coelurus,,,,,1,Carnivore,157.9,113,Oxfordian,Aptian,Upper Jurassic,Lower Cretaceous
Juravenator,,,,,1,Carnivore,152.2,149.2,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Kol,,,,,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Lourinhanosaurus,,,,,1,Carnivore,152.2,146.3,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Nedcolbertia,,,,,1,Carnivore,139.8,132.6,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous
Ngexisaurus,,,,,1,Carnivore,174.7,161.5,Aalenian,Callovian,Middle Jurassic,Middle Jurassic
Sinosauropteryx,Compsognathidae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Tanycolagreus,,,,,1,Carnivore,154.8,145,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Trisauropodiscus,,,,,7,Carnivore,201.4,192.9,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic
Xinjiangovenator,,,,,1,Carnivore,119.5,100.5,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Zuolong,,,,,1,Carnivore,161.5,154.8,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic
Bahariasaurus,,,,,1,Carnivore,113,66,Albian,Maastrichtian,Lower Cretaceous,Upper Cretaceous
Shanyangosaurus,,,,,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Saurophaganax,Allosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,152.2,145,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Datanglong,,,,,1,Carnivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Lusovenator,,,,,1,Carnivore,152.2,145,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Siamraptor,,,,,1,Carnivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Ulughbegsaurus,,,,,1,Carnivore,93.9,89.8,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Meraxes,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Tyrannotitan,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,113,100.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Acrocanthosaurus,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,121.4,93.9,Aptian,Cenomanian,Lower Cretaceous,Upper Cretaceous
Carcharodontosaurus,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,2,Carnivore,145,72.1,Berriasian,Campanian,Lower Cretaceous,Upper Cretaceous
Concavenator,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Eocarcharia,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,121.4,100.5,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Giganotosaurus,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Kelmayisaurus,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,119.5,100.5,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Lajasvenator,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,139.8,132.6,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous
Mapusaurus,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Shaochilong,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,93.9,89.8,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Taurovenator,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Unquillosaurus,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Veterupristisaurus,Carcharodontosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,152.2,149.2,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Metriacanthosaurus,Metriacanthosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,161.5,154.8,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic
Siamotyrannus,Metriacanthosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Sinraptor,Metriacanthosauridae,Tetanurae,Therapoda,Saurischia,2,Carnivore,168.2,154.8,Bathonian,Oxfordian,Middle Jurassic,Upper Jurassic
Alpkarakush,Metriacanthosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,165.3,161.5,Callovian,Callovian,Middle Jurassic,Middle Jurassic
